customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6174,Donna Moore,zhyacgsv@gmail.com,USA,2022-08-01,Premium,48143.69
6175,Lisa Miller,teei4p8d@mail.com,Canada,2024-10-30,Basic,42274.9
6176,Nancy Anderson,3nydvocr@email.com,Japan,2022-07-19,Premium,14623.06
6177,Sarah Wilson,d9sbd09z@mail.com,Japan,2022-06-09,Premium,41162.89
6178,Paul Jones,87solhe2@gmail.com,Netherlands,2022-09-25,Basic,9045.18
6179,Jennifer Hernandez,ptwydkps@company.com,Australia,2021-04-09,Basic,27211.62
6180,Christopher Moore,6p9hbstl@gmail.com,Germany,2022-01-19,Premium,28145.41
6181,Thomas Jones,f4nii4bi@outlook.com,China,2022-07-11,Premium,31935.12
6182,Joseph Jackson,a1nqsy9g@company.com,Japan,2021-01-08,Premium,12053.75
6183,Jennifer Lee,dg6hf8p7@test.com,Switzerland,2020-04-14,Basic,30871.9
6184,Donna Lee,jf7burv8@company.com,Brazil,2021-10-02,Standard,8178.37
6185,Steven Martin,hmd6z3a8@example.com,Germany,2022-12-07,Premium,17881.5
6186,Daniel Anderson,gqp9s2u3@email.com,Canada,2021-11-29,Basic,4633.09
6187,David Lee,q35sf24p@mail.com,Norway,2023-09-23,Standard,35158.09
6188,Jessica Brown,cwlmlrte@outlook.com,Germany,2022-05-15,Basic,47136.71
6189,Andrew Harris,2scmdo3x@yahoo.com,South Korea,2023-08-15,Basic,5660.81
6190,Ashley Collins,f1ezjlm5@yahoo.com,Spain,2022-08-20,Premium,9134.44
6191,Paul Edwards,uxc39mfw@mail.com,Netherlands,2021-08-20,Standard,45072.97
6192,Emily Jones,kov8mw60@company.com,Mexico,2024-06-02,Standard,37830.23
6193,Patricia Roberts,zpqct2fz@company.com,Spain,2024-08-14,Standard,31147.68
6194,Patricia Miller,nmc4vprr@company.com,USA,2021-04-09,Premium,33776.34
6195,Mary Lopez,zy6i7zsm@gmail.com,Japan,2023-09-30,Premium,18936.41
6196,Mark Brown,pou01397@company.com,Australia,2023-07-03,Premium,16399.67
6197,Mark Wilson,ujxtjhlo@yahoo.com,Germany,2020-04-26,Standard,703.81
6198,Donna Martinez,jqb4d2id@gmail.com,Japan,2020-03-09,Basic,27450.7
6199,Margaret Miller,2ocs9val@mail.com,Mexico,2021-05-04,Premium,31238.28
6200,Linda Collins,d3dykxb8@example.com,Switzerland,2020-05-04,Premium,7755.16
6201,Sandra Thomas,0rpjjesj@example.com,Mexico,2021-09-23,Standard,34106.48
6202,Andrew Garcia,96696ja5@gmail.com,Switzerland,2023-06-08,Standard,46921.91
6203,Paul Smith,yaowijq4@test.com,Australia,2024-11-15,Standard,3673.38
6204,Jessica Martin,pddebw0i@outlook.com,China,2022-08-01,Premium,44152.81
6205,Linda Perez,fe8o83vl@company.com,Mexico,2023-02-20,Standard,28312.15
6206,Sandra Reeves,wiat8ndp@test.com,Netherlands,2024-11-11,Premium,17632.75
6207,Donald Edwards,682pn30o@test.com,Canada,2021-01-07,Standard,48979.21
6208,Ashley Thompson,60cdqf22@example.com,India,2020-08-05,Basic,42967.59
6209,Donald Thomas,1dirlptp@mail.com,Japan,2022-03-31,Standard,34798.25
6210,Jessica Reeves,u6zm0dqo@company.com,Brazil,2024-08-05,Basic,42625.67
6211,Ashley Williams,v963omzb@outlook.com,Japan,2022-03-23,Premium,47052.8
6212,Betty White,4nsac9wk@outlook.com,India,2023-09-11,Basic,37083.33
6213,Paul Anderson,20egysik@gmail.com,USA,2020-03-05,Premium,11703.28
6214,Steven Roberts,3rpnqinj@outlook.com,Italy,2022-05-19,Standard,40529.46
6215,Kimberly Martin,vmeozf6m@mail.com,South Korea,2023-05-05,Premium,45586.76
6216,Sarah Williams,siez0jgn@gmail.com,Spain,2022-01-06,Premium,36624.45
6217,Jessica Thomas,2hwsj5sa@email.com,Mexico,2023-10-23,Standard,32203.15
6218,Karen Taylor,mslhb70f@gmail.com,Sweden,2024-08-03,Basic,30273.02
6219,Charles Johnson,0pojkkcg@test.com,India,2024-05-02,Standard,34456.93
6220,Jessica Reeves,bqzkckw1@test.com,Japan,2023-04-16,Basic,38870.52
6221,Margaret Martin,jfh47cco@company.com,Switzerland,2020-01-31,Premium,42295.21
6222,Charles Lee,9cvs2cdg@test.com,Norway,2023-06-15,Premium,12864.38
6223,Donald Lopez,ijn43g48@yahoo.com,France,2020-04-11,Premium,28972.72
6224,Matthew Lopez,z35eqo97@example.com,Mexico,2023-09-26,Premium,43798.85
6225,Jessica Martinez,bqdqn972@outlook.com,South Korea,2024-06-16,Standard,42331.44
6226,Nancy Johnson,oa4nh7y5@email.com,Japan,2023-02-04,Basic,43175.41
6227,William Collins,4jvo6xb2@email.com,Netherlands,2023-01-04,Premium,33697.87
6228,Mary Williams,2ibkwgr8@gmail.com,Norway,2023-08-19,Basic,4097.24
6229,Jessica Collins,v7bem1l8@email.com,Germany,2022-04-17,Basic,33232.72
6230,Betty Jones,ulvtu96p@gmail.com,Japan,2020-07-08,Standard,26008.0
6231,Thomas Jones,u4bm1uox@company.com,Norway,2024-04-06,Premium,11989.64
6232,David Jackson,1jg9serl@yahoo.com,China,2020-03-12,Premium,42022.1
6233,Robert Perez,ar1gwnnn@test.com,Australia,2022-07-28,Standard,48926.53
6234,Linda Anderson,1byj4boe@email.com,Japan,2022-10-18,Basic,30254.68
6235,Joseph Williams,rzzc5dp4@outlook.com,China,2024-11-25,Standard,27098.23
6236,Daniel Perez,7ko4wpjm@yahoo.com,Brazil,2020-08-20,Basic,3773.68
6237,Jennifer Davis,dkswz7um@yahoo.com,Japan,2022-02-20,Premium,12418.65
6238,Mary Martin,4138r6et@example.com,France,2024-10-10,Standard,19918.32
6239,Betty Reeves,eoma9k0b@company.com,Spain,2022-04-01,Standard,33312.52
6240,Charles Martin,6ufwo70w@gmail.com,France,2023-03-22,Basic,22956.92
6241,Paul Jackson,iej51il7@company.com,Sweden,2022-12-18,Basic,2424.24
6242,William Martin,y3ikutcs@outlook.com,UK,2024-09-07,Premium,15168.88
6243,Patricia Lee,smyxf7x9@example.com,UK,2023-06-02,Premium,16124.16
6244,Charles Reeves,g6tkrew1@outlook.com,Australia,2020-02-04,Standard,5499.69
6245,Kimberly Roberts,0334etly@example.com,France,2023-06-05,Premium,28195.23
6246,Ashley Jones,i0htvlsy@company.com,Italy,2021-10-19,Basic,14902.91
6247,Kimberly White,z07qdl4u@example.com,France,2022-03-02,Premium,19794.69
6248,John Rodriguez,mtr149on@email.com,Netherlands,2024-08-04,Basic,25581.13
6249,Margaret Martin,0jmt1wbx@test.com,Canada,2024-02-22,Standard,31925.12
6250,Emily Miller,gqym1rlm@mail.com,Italy,2023-07-27,Standard,33161.15
6251,Linda Johnson,uuooz7pv@gmail.com,Netherlands,2023-12-27,Premium,23520.05
6252,Mark Martin,y3jpyb05@gmail.com,South Korea,2021-11-02,Standard,28466.95
6253,Christopher Garcia,zy3sc2hr@outlook.com,USA,2022-12-07,Basic,23196.25
6254,William Lee,6topnoy6@outlook.com,Mexico,2022-03-19,Premium,6194.73
6255,Lisa Taylor,z19jzp22@yahoo.com,Canada,2023-01-04,Premium,2852.29
6256,Mary Thomas,3i6583gq@gmail.com,Italy,2022-06-13,Premium,19614.14
6257,Karen Rodriguez,h3e3t8mr@outlook.com,Australia,2024-05-05,Premium,24331.37
6258,Ashley Martin,qae7bdms@test.com,Brazil,2021-12-07,Premium,24901.73
6259,David Lee,b64crxdt@test.com,Japan,2023-05-02,Standard,13050.56
6260,Susan Miller,esekxy9d@yahoo.com,Netherlands,2021-12-18,Standard,37171.14
6261,Thomas Garcia,o3a80p68@email.com,Spain,2024-11-10,Standard,25924.45
6262,Margaret Hernandez,j244e6g1@mail.com,Italy,2023-01-28,Basic,24961.1
6263,Matthew Wilson,rsfaj68g@example.com,Italy,2020-06-30,Premium,8234.4
6264,Donna Johnson,scus26cl@company.com,Sweden,2023-07-19,Premium,44630.17
6265,Ashley Collins,r17ikglh@email.com,Norway,2024-01-31,Standard,35367.12
6266,Paul White,g4abfoso@test.com,Australia,2022-01-22,Standard,13542.97
6267,Margaret Smith,a8ubq510@gmail.com,South Korea,2023-08-06,Premium,30718.48
6268,Karen Martin,j3zb8iig@test.com,Japan,2020-12-07,Basic,47911.67
6269,Karen Garcia,23dw5pol@company.com,South Korea,2023-04-18,Basic,6336.99
6270,Jennifer Gonzalez,lj25iscf@mail.com,Netherlands,2024-04-12,Basic,44006.74
6271,Jennifer Anderson,bxufxnnm@outlook.com,Germany,2023-07-20,Basic,20262.15
6272,Charles Garcia,p2l7yqe9@outlook.com,Australia,2022-04-30,Premium,46439.59
6273,James Hernandez,24aud0rw@email.com,South Korea,2023-07-05,Premium,15032.08
6274,Donna Perez,if0ysmf0@example.com,Switzerland,2020-07-11,Premium,28485.71
6275,Paul White,f5a0am3v@outlook.com,Spain,2023-08-27,Basic,41525.0
6276,Michael Thompson,ck7p0dt7@test.com,Norway,2024-04-26,Premium,43533.89
6277,Paul Martin,cumd2ova@gmail.com,Spain,2021-11-09,Basic,17487.51
6278,Richard Lee,u7vldqrh@example.com,Germany,2023-04-07,Basic,23828.41
6279,Donald Edwards,wdd5d1in@company.com,France,2024-10-25,Standard,25511.34
6280,Sarah Moore,9p6mqpju@gmail.com,Mexico,2021-05-03,Standard,15199.42
6281,Susan Lopez,7rd5dzgq@company.com,UK,2020-04-12,Basic,15947.22
6282,Mark Hernandez,omzfopdj@company.com,Japan,2021-04-24,Standard,25486.2
6283,Daniel Edwards,ja1uwpau@company.com,Sweden,2021-01-29,Basic,28264.99
6284,Susan Harris,kx29dxwf@example.com,Norway,2024-08-06,Premium,25364.78
6285,Ashley Anderson,r03h8lam@test.com,Japan,2021-05-22,Premium,46728.29
6286,Lisa Collins,69x95p48@example.com,USA,2021-06-20,Premium,23178.39
6287,William Martin,ss5oi4to@company.com,South Korea,2023-10-08,Premium,12199.96
6288,Patricia Davis,kvn1be5x@email.com,Norway,2020-01-20,Basic,20826.51
6289,Robert Rodriguez,uhh3g0p6@gmail.com,Italy,2021-10-10,Basic,47325.86
6290,John Rodriguez,zn6bauf7@gmail.com,Spain,2023-09-16,Premium,21870.85
6291,Michael Smith,d6i2uuov@email.com,South Korea,2020-12-17,Basic,7520.85
6292,Linda Jackson,dfopnhtr@example.com,India,2022-09-03,Basic,37934.38
6293,Paul Thomas,y9i5oz52@example.com,UK,2023-02-04,Standard,44639.72
6294,David Jones,91jq2vhp@example.com,Norway,2021-02-25,Basic,1885.24
6295,Sarah Collins,8u0j0s4w@company.com,France,2020-08-29,Premium,40353.9
6296,Lisa Thompson,9mer6a95@yahoo.com,Sweden,2023-04-21,Basic,37124.64
6297,James Brown,vd1cd7jq@outlook.com,Japan,2023-02-06,Basic,44235.35
6298,Jessica Williams,sa5ra2m5@test.com,Italy,2022-10-11,Standard,12549.02
6299,Joseph Jackson,163d5vov@company.com,Italy,2024-04-12,Basic,39047.88
6300,Susan Garcia,4h67kter@outlook.com,Switzerland,2023-12-20,Standard,21913.03
6301,Sarah Jones,4yc1i3n2@example.com,USA,2022-06-05,Standard,29981.03
6302,Jennifer Perez,hu8z0ic0@test.com,Australia,2020-08-14,Premium,15563.69
6303,John White,6fyq8l8b@company.com,Switzerland,2023-09-10,Standard,46217.19
6304,Steven Jackson,ig8c3tks@company.com,South Korea,2023-04-01,Standard,27411.26
6305,Karen Thomas,e7osjwoe@yahoo.com,Mexico,2022-09-16,Premium,33580.08
6306,James Hernandez,f0coruh2@example.com,Japan,2020-10-26,Basic,34167.83
6307,Richard Gonzalez,jrxo38a2@mail.com,USA,2022-07-11,Basic,24339.47
6308,Mary Martin,ny0qeh72@email.com,UK,2022-06-29,Premium,16124.56
6309,Jennifer Perez,eknkoqc7@test.com,China,2022-05-06,Standard,30737.23
6310,Thomas Martinez,z1v2yla6@company.com,Norway,2023-08-23,Standard,10073.39
6311,Michael Davis,jhwdfxpr@outlook.com,Australia,2021-11-26,Premium,21393.14
6312,Mary Miller,6taovfmq@example.com,Mexico,2020-09-15,Premium,1945.19
6313,Susan Thompson,n3l7rlo1@email.com,Japan,2022-08-02,Standard,47390.37
6314,Margaret Reeves,lmijv8yz@gmail.com,India,2022-09-22,Premium,44240.41
6315,Jennifer Reeves,uscr8vog@outlook.com,Spain,2022-06-30,Premium,6749.59
6316,Jessica Lopez,ekfizl1k@example.com,Germany,2021-08-11,Premium,26130.47
6317,Margaret Davis,ehp18nt9@outlook.com,Switzerland,2024-04-29,Premium,49109.64
6318,Paul Wilson,63nbf0hb@gmail.com,Australia,2020-04-02,Basic,44068.14
6319,Jennifer Martin,zjy2jt8v@yahoo.com,Australia,2024-03-02,Basic,28005.31
6320,Donna Davis,xszgp0zk@yahoo.com,Norway,2021-10-25,Standard,20088.71
6321,Steven Wilson,da6ssjuv@email.com,Brazil,2021-10-30,Standard,17868.05
6322,John Martin,13llgcu0@email.com,Sweden,2020-07-15,Basic,2718.03
6323,Daniel Lee,5pmptgnb@email.com,India,2020-09-11,Basic,45285.95
6324,Thomas Hernandez,xrxe3gv7@gmail.com,Japan,2022-10-06,Standard,37584.97
6325,Charles Hernandez,vfpa1q6i@gmail.com,India,2020-12-03,Premium,43415.62
6326,John Miller,2jjo7ngm@mail.com,UK,2024-09-29,Basic,32667.95
6327,Kimberly Hernandez,rpp01s1f@yahoo.com,USA,2020-02-08,Basic,38368.21
6328,Sandra Edwards,ezthnpo0@test.com,Norway,2023-03-21,Premium,4411.87
6329,Karen Harris,s6ck18o8@company.com,Brazil,2022-08-15,Premium,33106.01
6330,Barbara Collins,zo84el8y@company.com,Canada,2022-01-31,Standard,5201.21
6331,Kimberly Davis,h8b1nngh@company.com,Switzerland,2024-12-01,Standard,8702.31
6332,Margaret Brown,fs6wxqi3@email.com,South Korea,2023-05-14,Basic,30617.13
6333,Sarah Hernandez,o26yx2vq@mail.com,China,2021-04-16,Standard,30620.79
6334,Mark Anderson,2ricn9ri@gmail.com,Canada,2024-07-02,Standard,7016.79
6335,Steven Anderson,fwdwlo23@test.com,Mexico,2020-12-11,Standard,24315.9
6336,Donald Hernandez,b05ejaj8@gmail.com,USA,2022-05-22,Basic,12556.96
6337,Richard Wilson,f7x0gaat@yahoo.com,Germany,2020-02-03,Basic,27293.17
6338,Donna Miller,c1lyizn6@mail.com,Spain,2020-03-27,Basic,48726.45
6339,Charles Williams,zt2r9p3h@email.com,Switzerland,2021-10-19,Premium,30993.03
6340,William Reeves,uq8lxy13@gmail.com,China,2022-09-28,Standard,38663.1
6341,Sandra Davis,v9ymu6gh@gmail.com,Japan,2021-02-15,Standard,6713.04
6342,Mary Anderson,mqocaaoa@mail.com,Australia,2022-06-19,Standard,9756.51
6343,Andrew Moore,k2jthn9f@gmail.com,India,2024-03-10,Standard,14761.25
6344,Joseph Taylor,cumtvht6@outlook.com,China,2020-07-15,Basic,8563.58
6345,Robert Miller,l7gxw3u4@mail.com,Sweden,2024-06-13,Premium,41273.62
6346,Michael Miller,ejr8vtrw@test.com,China,2022-12-19,Basic,45420.54
6347,Betty Miller,6dztn6q7@example.com,Australia,2022-03-18,Premium,17304.92
6348,Paul Lee,xxeyidqj@test.com,USA,2021-08-05,Premium,39397.62
6349,Ashley Reeves,9p482qca@mail.com,Netherlands,2021-04-16,Premium,31453.97
6350,Jennifer Martinez,xi6x0q9z@mail.com,Mexico,2020-06-13,Standard,48049.56
6351,Barbara Rodriguez,d0qglwl7@gmail.com,France,2020-11-29,Standard,47020.37
6352,John Lopez,8s0wix4e@company.com,China,2024-04-22,Basic,9616.52
6353,Donna Martin,2mvscgh0@mail.com,UK,2024-09-30,Premium,7723.95
6354,Betty Lee,w2xjc3pe@company.com,Mexico,2024-06-15,Premium,40300.79
6355,Donna Taylor,numcj6jx@outlook.com,Sweden,2023-04-27,Standard,11236.14
6356,Andrew Jones,eycpwive@outlook.com,Australia,2021-03-09,Standard,44780.88
6357,Mark Garcia,raxksbrs@yahoo.com,Netherlands,2022-04-07,Standard,17065.27
6358,Jennifer White,yob9r5uu@mail.com,Italy,2021-03-26,Basic,29580.4
6359,Jennifer Martin,h2dbtfso@email.com,UK,2024-10-30,Premium,36562.09
6360,Kimberly Jackson,nrwgde2y@company.com,Italy,2024-05-20,Basic,23569.7
6361,Patricia Jones,rk8i5790@example.com,Japan,2020-12-20,Basic,32770.3
6362,Daniel Martinez,hb3e63uh@mail.com,Netherlands,2024-05-02,Basic,26356.52
6363,William Martinez,pm0vgpcg@test.com,France,2022-01-10,Basic,13898.17
6364,Robert Jones,ju3dfdiz@gmail.com,India,2021-02-01,Standard,6552.49
6365,Michael Anderson,82y7hsuc@email.com,Brazil,2023-03-20,Standard,32231.64
6366,Margaret Martin,ou5au67p@email.com,Brazil,2022-03-15,Premium,4230.97
6367,Mark Martin,1brjvc44@mail.com,Spain,2023-06-28,Premium,48472.46
6368,Matthew Jackson,w5g4620b@test.com,Canada,2024-02-15,Premium,31469.19
6369,Richard Thompson,7nx43p2c@yahoo.com,South Korea,2022-01-09,Premium,14279.16
6370,Joseph Jackson,ys2a2g7l@yahoo.com,France,2020-04-21,Premium,48216.12
6371,John Roberts,f91hnpiu@outlook.com,USA,2022-07-04,Standard,47946.22
6372,Barbara Edwards,lfky4ze4@yahoo.com,India,2023-10-13,Standard,25243.37
6373,Robert Thompson,5zfmartw@mail.com,USA,2023-08-17,Basic,5998.26
6374,Donna Collins,ayl91nzz@example.com,Mexico,2024-03-19,Basic,14287.15
6375,James Martinez,ewseslmz@gmail.com,Germany,2023-02-26,Basic,31872.88
6376,Mark Harris,3vxpm9sm@email.com,France,2021-11-28,Standard,32123.41
6377,Michael Harris,1ipn717b@test.com,France,2021-07-17,Standard,42843.06
6378,Betty Collins,lde4dlog@company.com,Japan,2023-09-25,Premium,13491.05
6379,Sandra Taylor,2j45q3fw@company.com,Germany,2024-01-23,Premium,32307.39
6380,Barbara Anderson,dnvr2l3w@example.com,UK,2020-06-12,Premium,26670.19
6381,William Garcia,g7v3hkmy@yahoo.com,Norway,2022-06-04,Standard,30669.85
6382,Jennifer Anderson,017txrk3@email.com,UK,2021-04-07,Premium,10151.12
6383,Sarah Perez,mfwd6aoq@outlook.com,USA,2023-09-12,Basic,46963.0
6384,Betty Moore,qacwf8dy@gmail.com,India,2022-08-14,Basic,4443.95
6385,Betty Jones,vnirfc4t@example.com,Netherlands,2021-12-14,Standard,21767.64
6386,Barbara Harris,gmheqij6@mail.com,Spain,2021-05-25,Basic,40013.55
6387,James Thompson,xpvpoaui@test.com,Spain,2024-07-12,Premium,2925.44
6388,Donald Miller,t9re8a6a@example.com,Germany,2022-11-21,Premium,4378.1
6389,Michael Smith,5wqr822v@mail.com,South Korea,2023-12-07,Standard,46723.79
6390,Christopher Thomas,zcz22fad@outlook.com,Sweden,2024-06-15,Premium,13854.93
6391,Sandra Lee,ao5d08te@example.com,Canada,2022-03-24,Basic,3804.71
6392,Daniel Martin,sr4x6y2m@test.com,Canada,2024-12-23,Standard,41313.52
6393,William Brown,f4yykglp@yahoo.com,China,2021-11-20,Basic,42312.04
6394,Susan Davis,c5tkuq5i@gmail.com,Netherlands,2022-07-01,Premium,23371.72
6395,Betty Miller,ljjnaga3@mail.com,China,2023-11-22,Premium,6491.06
6396,Richard Martinez,9sh1vj7c@email.com,USA,2024-06-27,Basic,6025.94
6397,Karen Johnson,inpzem3u@gmail.com,USA,2023-07-25,Premium,9889.03
6398,Margaret Collins,q161vob9@gmail.com,Sweden,2022-03-10,Standard,40186.32
6399,Lisa Williams,kzc99nsl@test.com,Netherlands,2021-12-19,Standard,45532.07
6400,Karen Moore,ewnbp9fc@email.com,South Korea,2021-01-30,Basic,46647.76
6401,Susan Anderson,vmx9cbp3@test.com,Mexico,2020-01-23,Premium,23657.47
6402,James Rodriguez,wxu3yjdr@company.com,China,2023-06-09,Standard,1871.34
6403,Sarah Gonzalez,d4que2bc@gmail.com,Mexico,2024-06-18,Premium,37222.15
6404,Andrew Miller,xbmogfz3@mail.com,Australia,2020-09-20,Basic,2811.45
6405,Thomas Harris,sxbmc7ns@test.com,UK,2020-11-05,Premium,17753.3
6406,Linda Brown,fheciac7@email.com,Australia,2023-11-09,Premium,7027.92
6407,Margaret Roberts,i47o7dzq@yahoo.com,South Korea,2020-09-22,Standard,25004.3
6408,Donna Brown,66cmn0z5@gmail.com,Germany,2022-04-10,Premium,47279.17
6409,Matthew Taylor,ptn0i5co@yahoo.com,Spain,2024-10-22,Standard,45121.56
6410,Donna Roberts,tz5qkj21@test.com,Spain,2022-06-23,Basic,21349.91
6411,Richard Gonzalez,mv4rwhcr@outlook.com,Spain,2023-12-20,Basic,25097.79
6412,Thomas Rodriguez,agwsfhb3@outlook.com,Netherlands,2021-04-30,Premium,5786.46
6413,Emily Anderson,iqk9k235@email.com,China,2022-11-21,Premium,24130.3
6414,Charles Johnson,oph3q35l@test.com,Spain,2021-03-01,Standard,35521.99
6415,Richard Garcia,kojt1f3d@example.com,USA,2024-10-09,Standard,45460.21
6416,James Smith,w8fw8owl@gmail.com,China,2023-05-29,Standard,9882.72
6417,Christopher Johnson,imphwapw@yahoo.com,Italy,2022-02-19,Premium,20038.92
6418,Andrew Davis,1s7ykccu@mail.com,Japan,2020-06-29,Premium,18665.62
6419,Barbara Wilson,efusam4b@yahoo.com,Switzerland,2022-03-11,Standard,23469.97
6420,Christopher Jones,bngv01eq@gmail.com,Norway,2022-09-26,Basic,37376.9
6421,Barbara Edwards,ilk4osqn@mail.com,Canada,2023-11-15,Basic,43824.26
6422,Joseph Rodriguez,jajkgjrp@company.com,China,2020-08-27,Premium,44995.42
6423,Linda Jackson,f9291zfb@example.com,Norway,2022-10-08,Basic,49105.26
6424,Mark Miller,y0e0s51f@example.com,UK,2022-10-28,Premium,15032.01
6425,Betty White,0d600681@example.com,China,2020-03-26,Premium,31005.18
6426,Susan Gonzalez,6rydq3ml@test.com,Japan,2021-08-07,Premium,3523.41
6427,Mark Harris,neu6s8z1@test.com,USA,2024-08-05,Standard,36822.08
6428,Paul Rodriguez,mxe1qqc9@company.com,Norway,2023-12-06,Premium,34746.24
6429,Joseph Martin,sfs6w0sb@company.com,UK,2021-12-09,Basic,11260.57
6430,Emily Hernandez,bvccvzoj@mail.com,Spain,2021-05-07,Basic,22831.47
6431,Daniel Jackson,qj8ik2c1@outlook.com,Brazil,2024-08-26,Basic,5216.8
6432,Karen Reeves,t0j2gvxi@outlook.com,France,2020-01-18,Basic,15198.44
6433,Mark Garcia,sliwkyuo@outlook.com,UK,2021-05-03,Basic,6157.29
6434,Andrew Lee,j6ubrw9b@email.com,Brazil,2023-03-27,Basic,17674.7
6435,Nancy Williams,91ggxm6h@email.com,UK,2022-06-18,Standard,32175.34
6436,Donald Hernandez,ch7wjgfb@email.com,UK,2023-03-14,Standard,40472.46
6437,Thomas Rodriguez,snam1qy3@mail.com,China,2024-08-21,Basic,3731.8
6438,David Martinez,zrtkb92x@mail.com,USA,2022-08-09,Basic,40041.92
6439,Daniel Miller,lgljfy6x@test.com,Norway,2022-02-28,Basic,49337.96
6440,Linda Brown,uobj04gn@company.com,Australia,2024-01-01,Basic,24802.13
6441,Daniel Williams,oz8iicxe@yahoo.com,South Korea,2020-12-01,Basic,15240.34
6442,Karen Garcia,c0uc5pa6@company.com,Canada,2023-12-06,Basic,36243.69
6443,Joseph Thompson,7upoooe6@mail.com,India,2023-01-30,Basic,42278.58
6444,Joseph Lee,955hwum8@test.com,Switzerland,2021-04-28,Standard,6021.74
6445,Nancy Smith,jcmvufe3@mail.com,Sweden,2022-12-31,Standard,48488.66
6446,Mary Perez,jf46aj35@gmail.com,Canada,2024-07-16,Basic,43351.81
6447,Paul Collins,twpp1h08@mail.com,Sweden,2023-10-25,Standard,2228.03
6448,Steven Jones,1qzkzpit@mail.com,USA,2020-11-05,Premium,495.07
6449,Daniel Garcia,vo8fxf2m@email.com,UK,2021-01-19,Standard,22998.69
6450,Michael Perez,ladg2akk@outlook.com,China,2022-01-03,Premium,43005.8
6451,Emily Smith,o35fhuol@company.com,Germany,2020-12-05,Premium,4794.46
6452,Jennifer Garcia,70cth3zw@gmail.com,Canada,2021-03-05,Premium,7950.59
6453,Karen Lee,f5uhoiyf@company.com,Mexico,2022-10-25,Premium,47183.44
6454,Jennifer Thompson,671yu2l0@yahoo.com,Brazil,2020-10-09,Premium,17967.94
6455,Donna Brown,0az48c05@example.com,Sweden,2022-08-23,Premium,4073.9
6456,Margaret Martin,hkftvzcf@example.com,Spain,2022-09-15,Premium,38708.41
6457,Mark Martinez,mvma42f3@company.com,France,2024-09-06,Basic,1867.42
6458,Kimberly Wilson,ha82gaek@company.com,France,2022-08-10,Standard,27542.39
6459,Betty Anderson,ceqhr2j4@email.com,Switzerland,2023-02-01,Basic,18436.11
